Date|Contact|Amount|Reference
/Date(1626220800000+0000)/|lights|32545.5|emergency lights
/Date(1626739200000+0000)/|papa(hosp)|2000.0|transpo papa
/Date(1626739200000+0000)/|papa(hosp)|370364.78|hosp.bill
/Date(1626739200000+0000)/|Unit B|1214.0|water
/Date(1626739200000+0000)/|Unit B|13040.0|elect
/Date(1626739200000+0000)/|Unit B|1000.0|dues
/Date(1626739200000+0000)/|Unit B|24000.0|rent
/Date(1626739200000+0000)/|Eric|500.0|
/Date(1628294400000+0000)/|materials (paint)|4290.0|paint
/Date(1628294400000+0000)/|Abuloy|5000.0|abuloy
/Date(1628294400000+0000)/|labor|700.0|wage
/Date(1628294400000+0000)/|Unit A|17120.0|rent
/Date(1628294400000+0000)/|Unit A|1000.0|dues
/Date(1628294400000+0000)/|Unit D|15729.0|rent
/Date(1628294400000+0000)/|Unit E|3068.0|water
/Date(1628294400000+0000)/|Unit G|356.0|water
/Date(1628294400000+0000)/|Unit F|2069.0|water
/Date(1628294400000+0000)/|Unit A|643.0|water
/Date(1628294400000+0000)/|Unit D|999.0|water
/Date(1628294400000+0000)/|Unit D|1000.0|dues
/Date(1628294400000+0000)/|Unit D|3646.0|elect
/Date(1628467200000+0000)/|Unit E|15729.0|rent
/Date(1628467200000+0000)/|Unit E|7313.0|elect.
/Date(1628467200000+0000)/|Unit E|1373.0|water
/Date(1628467200000+0000)/|Unit E|1000.0|dues
/Date(1628467200000+0000)/|Unit D|1098.0|water
/Date(1628640000000+0000)/|Unit F|19000.0|rent
/Date(1628640000000+0000)/|Unit F|1694.0|elect.
/Date(1628640000000+0000)/|Unit F|3131.0|water
/Date(1628640000000+0000)/|Unit F|1000.0|dues
/Date(1628640000000+0000)/|Unit G|3500.0|rent
/Date(1628640000000+0000)/|Unit G|361.0|elect
/Date(1628640000000+0000)/|Unit G|275.0|water
/Date(1628640000000+0000)/|Unit G|500.0|dues
/Date(1628726400000+0000)/|Maynilad|10156.93|water
/Date(1628985600000+0000)/|sal caretaker|9000.0|sal.
/Date(1628985600000+0000)/|Sal Admin|14000.0|sal.
/Date(1629331200000+0000)/|Unit B|9906.0|elect.
/Date(1629331200000+0000)/|Unit B|1000.0|dues
/Date(1629331200000+0000)/|Unit B|24000.0|rent
/Date(1629331200000+0000)/|Unit B|755.0|water
/Date(1630022400000+0000)/|Lina|5150.0|Lina/love Alfonso
/Date(1630368000000+0000)/|Meralco bill|12.0|xerox
/Date(1630368000000+0000)/|Meralco bill|28690.3|elect
/Date(1630713600000+0000)/|payment to owner|23000.0|
/Date(1630886400000+0000)/|garbage bag|1300.0|garbage plastic
/Date(1630886400000+0000)/|jon flojo|50000.0|Jon flojo
/Date(1630886400000+0000)/|property Tax|15684.0|Tax
/Date(1630886400000+0000)/|Transpo|300.0|Transpo
/Date(1630886400000+0000)/|Unit D|15729.0|Rent
/Date(1630886400000+0000)/|Unit D|1000.0|dues
/Date(1630886400000+0000)/|Unit D|4501.0|elect.
/Date(1630886400000+0000)/|Unit E|1000.0|dues
/Date(1630886400000+0000)/|Unit E|1320.0|water
/Date(1630886400000+0000)/|Unit E|15729.0|rent
/Date(1630972800000+0000)/|Unit A|1000.0|dues
/Date(1631059200000+0000)/|Unit A|17120.0|rent
/Date(1631491200000+0000)/|Maynilad|7932.13|Water
/Date(1631491200000+0000)/|Unit G|198.0|water
/Date(1631491200000+0000)/|Unit G|343.0|Elect
/Date(1631491200000+0000)/|Unit F|19000.0|rent
/Date(1631491200000+0000)/|Unit F|1386.0|Water
/Date(1631491200000+0000)/|Unit F|1000.0|dues
/Date(1631491200000+0000)/|Unit F|1886.0|elect
/Date(1631491200000+0000)/|Unit E|8388.0|elect
/Date(1631836800000+0000)/|sal|14000.0|sal.
/Date(1631836800000+0000)/|sal|9000.0|sal
/Date(1631836800000+0000)/|Unit B|24000.0|rent
/Date(1631836800000+0000)/|Unit B|1000.0|dues
/Date(1631836800000+0000)/|Unit B|792.0|water
/Date(1631836800000+0000)/|Unit B|8888.0|elect
/Date(1632009600000+0000)/|cleaning/supply|751.0|floor cleaner
/Date(1633132800000+0000)/|Meralco bill|26924.09|Meralco
/Date(1633305600000+0000)/|Unit D|990.0|water
/Date(1633305600000+0000)/|Unit D|15729.0|rent
/Date(1633305600000+0000)/|Unit D|1000.0|dues
/Date(1633305600000+0000)/|Unit D|3993.0|elect.
/Date(1633392000000+0000)/|Lina|103200.0|Lina
/Date(1633392000000+0000)/|Unit G|4000.0|refund
/Date(1633564800000+0000)/|Lina|5200.0|Susan/Lina
/Date(1633564800000+0000)/|Insurance|1200.0|SSS
/Date(1633910400000+0000)/|Papa|70000.0|Papa
/Date(1633910400000+0000)/|Unit A|17120.0|rent
/Date(1633910400000+0000)/|Unit A|1000.0|dues
/Date(1633910400000+0000)/|Unit F|19000.0|rent
/Date(1633910400000+0000)/|Unit F|1386.0|water
/Date(1633910400000+0000)/|Unit F|1000.0|dues
/Date(1633910400000+0000)/|Unit F|2133.0|elect
/Date(1633910400000+0000)/|Unit E|1320.0|water
/Date(1633910400000+0000)/|Unit E|7966.0|elect
/Date(1634083200000+0000)/|Papa|3000.0|Funeral/john
/Date(1634083200000+0000)/|water|8017.0|water
/Date(1634169600000+0000)/|Unit E|1000.0|dues
/Date(1634169600000+0000)/|Unit E|15729.0|rent
/Date(1634169600000+0000)/|Unit A|157.0|elect
/Date(1634169600000+0000)/|Unit G|131.0|Materials
/Date(1634169600000+0000)/|Unit G|575.75|Paint
/Date(1634169600000+0000)/|Unit G|800.0|Labor Unit G
/Date(1635465600000+0000)/|Sal Admin|14000.0|sal
/Date(1635465600000+0000)/|sal caretaker|9000.0|sal.
/Date(1635811200000+0000)/|Meralco|26824.75|Meralco
/Date(1636416000000+0000)/|Maynilad|8801.41|water
/Date(1636416000000+0000)/|cleaning/supply|300.0|Paypay
/Date(1636416000000+0000)/|insecticide|425.0|cleaning
/Date(1636416000000+0000)/|cleaning supply/CR|300.0|cleaning
/Date(1636416000000+0000)/|Contract of Unit C|60000.0|Rent New tenant
/Date(1636416000000+0000)/|Unit B|792.0|water
/Date(1636416000000+0000)/|Unit B|7409.0|elect.
/Date(1636416000000+0000)/|Unit D|990.0|water
/Date(1636416000000+0000)/|Unit D|3563.0|elect
/Date(1636416000000+0000)/|Unit E|8526.0|elect
/Date(1636416000000+0000)/|Unit E|15729.0|rent
/Date(1636416000000+0000)/|Unit B|7682.0|elect
/Date(1636416000000+0000)/|Unit D|15729.0|rent
/Date(1636934400000+0000)/|sal|14000.0|sal
/Date(1636934400000+0000)/|sal|9000.0|sal
/Date(1636934400000+0000)/|Unit G|7000.0|deposit
/Date(1636934400000+0000)/|Unit D|1000.0|dues
/Date(1636934400000+0000)/|Unit F|19000.0|rent
/Date(1636934400000+0000)/|Unit F|1000.0|dues
/Date(1637193600000+0000)/|notarial|500.0|notarial
/Date(1637193600000+0000)/|Unit F|1965.0|elect
/Date(1637193600000+0000)/|Unit F|1360.0|water
/Date(1637193600000+0000)/|Unit B|476.0|water
/Date(1637193600000+0000)/|transpo notarial|200.0|transpo
/Date(1638230400000+0000)/|Bureau of Fire Protection|6000.0|extinguisher
/Date(1638489600000+0000)/|Meralco|32029.07|elect.
/Date(1638576000000+0000)/|Unit E|1292.0|water
/Date(1638576000000+0000)/|property Tax|15684.0| tax
/Date(1638576000000+0000)/|Unit D|1156.0|water
/Date(1638576000000+0000)/|Unit D|15729.0|rent
/Date(1638576000000+0000)/|Unit D|1000.0|dues
/Date(1638576000000+0000)/|Unit D|3772.0|elect
/Date(1638576000000+0000)/|Unit B|3795.0|elect
/Date(1639180800000+0000)/|Unit E|1000.0|dues
/Date(1639180800000+0000)/|Unit E|15729.0|rent
/Date(1639180800000+0000)/|Unit F|1000.0|dues
/Date(1639180800000+0000)/|Unit F|19000.0|rent
/Date(1639180800000+0000)/|Unit F|1782.0|elect
/Date(1639440000000+0000)/|Unit B|408.0|water
/Date(1639440000000+0000)/|Unit F|1224.0|water
/Date(1639526400000+0000)/|wages salary|14000.0|sal.
/Date(1639526400000+0000)/|Sal of Michael|9000.0|sal
/Date(1639699200000+0000)/|Unit C|19000.0|rent
/Date(1639699200000+0000)/|Unit C|1000.0|dues
/Date(1639699200000+0000)/|Unit C|4772.0|elect
/Date(1640476800000+0000)/|Unit E|1292.0|water
/Date(1640476800000+0000)/|Unit E|9223.0|elect.
/Date(1641427200000+0000)/|Unit D|15729.0|Rent
/Date(1641427200000+0000)/|Unit D|1000.0|dues
/Date(1641427200000+0000)/|Unit D|952.0|water
/Date(1641427200000+0000)/|Unit D|2960.0|elect.
/Date(1641859200000+0000)/|Unit F|19000.0|rent
/Date(1641859200000+0000)/|Unit F|1000.0|dues
/Date(1641859200000+0000)/|Unit F|1563.0|elect
/Date(1641859200000+0000)/|Unit F|1564.0|water
/Date(1642204800000+0000)/|Unit C|1360.0|water
/Date(1642204800000+0000)/|Unit C|4613.21|elect
/Date(1642204800000+0000)/|Unit C|19000.0|rent
/Date(1642204800000+0000)/|Unit C|1000.0|dues
/Date(1642464000000+0000)/|Unit E|1000.0|dues
/Date(1642464000000+0000)/|Unit E|15729.0|rent
/Date(1642464000000+0000)/|Unit E|7617.94|elect
/Date(1642464000000+0000)/|Unit E|1292.0|water
/Date(1643155200000+0000)/|Unit C|1224.0|water
/Date(1643760000000+0000)/|Unit D|952.0|water
/Date(1643760000000+0000)/|Unit D|1000.0|dues
/Date(1643760000000+0000)/|Unit D|2766.0|elect.
/Date(1643760000000+0000)/|Unit D|15729.0|rent
/Date(1644019200000+0000)/|Unit E|15729.0|rent
/Date(1644019200000+0000)/|Unit E|1000.0|dues
/Date(1644537600000+0000)/|Unit E|1000.0|dues
/Date(1644537600000+0000)/|Unit F|19000.0|rent
/Date(1644537600000+0000)/|Unit F|1000.0|dues
/Date(1645142400000+0000)/|Unit C|19000.0|rent
/Date(1645142400000+0000)/|Unit C|1000.0|dues
/Date(1645142400000+0000)/|Unit C|1224.0|water
/Date(1645142400000+0000)/|Unit C|3978.0|elect
/Date(1645142400000+0000)/|Unit E|7570.74|elect
/Date(1645142400000+0000)/|Unit E|1292.0|water
/Date(1645142400000+0000)/|Unit F|1564.0|water
/Date(1645142400000+0000)/|Unit F|1256.0|elect
/Date(1646870400000+0000)/|Unit D|952.0|water
/Date(1646870400000+0000)/|Unit D|15729.0|rent
/Date(1646870400000+0000)/|Unit D|1000.0|dues
/Date(1646870400000+0000)/|Unit D|3180.0|elect
/Date(1646870400000+0000)/|Unit E|15729.0|rent
/Date(1646870400000+0000)/|Unit E|1000.0|dues
/Date(1647129600000+0000)/|Unit F|19000.0|Rent
/Date(1647129600000+0000)/|Unit F|1000.0|dues
/Date(1647129600000+0000)/|Unit F|1680.0|water
/Date(1647129600000+0000)/|Unit F|1680.0|elect
/Date(1647129600000+0000)/|Unit E|7660.0|elect
/Date(1647129600000+0000)/|Unit E|1700.0|water
/Date(1647216000000+0000)/|Rent Unit B|60000.0|Rental
/Date(1647648000000+0000)/|Unit C|19000.0|rent
/Date(1647648000000+0000)/|Unit C|1000.0|dues
/Date(1648339200000+0000)/|water|8262.38|
/Date(1649548800000+0000)/|Unit F|19000.0|rent
/Date(1649548800000+0000)/|Unit D|15729.0|rent
/Date(1649548800000+0000)/|Unit E|15729.0|rent
/Date(1649548800000+0000)/|Unit B|19000.0|rent
/Date(1649548800000+0000)/|Unit D|952.0|water
/Date(1649548800000+0000)/|Unit B|1000.0|dues
/Date(1649548800000+0000)/|Unit D|1000.0|dues
/Date(1649548800000+0000)/|Unit F|1000.0|dues
/Date(1649548800000+0000)/|Unit D|3366.0|elect
/Date(1649548800000+0000)/|Unit E|1496.0|water
/Date(1649548800000+0000)/|Unit E|7279.0|elect
/Date(1649548800000+0000)/|Unit F|1870.0|elect
/Date(1650499200000+0000)/|Unit C|19000.0|rent
/Date(1650499200000+0000)/|Unit C|1000.0|dues
/Date(1650499200000+0000)/|Unit C|1360.0|water
/Date(1650499200000+0000)/|Unit C|3730.0|elect.
/Date(1650499200000+0000)/|Unit F|1904.0|water
/Date(1651708800000+0000)/|Unit D|1000.0|dues
/Date(1651708800000+0000)/|Unit D|4830.0|elect
/Date(1651708800000+0000)/|Unit D|15729.0|rent
/Date(1651708800000+0000)/|Unit D|1020.0|water
/Date(1652486400000+0000)/|Unit B|19000.0|rent
/Date(1652486400000+0000)/|Unit B|1000.0|dues
/Date(1652486400000+0000)/|Unit F|1000.0|dues
/Date(1652486400000+0000)/|Unit B|58.75|elect.
/Date(1652486400000+0000)/|Unit E|15729.0|rent
/Date(1652486400000+0000)/|Unit F|2247.0|elect
/Date(1652486400000+0000)/|Unit F|19000.0|rent
/Date(1652486400000+0000)/|Unit E|1496.0|water
/Date(1652486400000+0000)/|Unit F|1904.0|water
/Date(1652572800000+0000)/|Unit E|9828.0|elect
/Date(1652572800000+0000)/|Unit E|1000.0|dues
/Date(1653004800000+0000)/|Unit C|19000.0|rent
/Date(1653004800000+0000)/|Unit C|4168.0|elect.
/Date(1653004800000+0000)/|Unit C|1000.0|dues
/Date(1653004800000+0000)/|Unit C|1360.0|water
/Date(1654560000000+0000)/|Unit E|15729.0|rent
/Date(1654560000000+0000)/|Unit E|1000.0|dues
/Date(1654560000000+0000)/|Unit D|15729.0|rent
/Date(1654560000000+0000)/|Unit D|1020.0|water
/Date(1654560000000+0000)/|Unit D|1000.0|dues
/Date(1654560000000+0000)/|Unit D|6274.0|elect.
/Date(1654905600000+0000)/|Unit F|19000.0|rent
/Date(1654905600000+0000)/|Unit F|1000.0|dues
/Date(1654905600000+0000)/|Unit F|2896.0|elect
/Date(1654905600000+0000)/|Unit B|19000.0|rent
/Date(1654905600000+0000)/|Unit B|1000.0|dues
/Date(1655424000000+0000)/|Unit C|19000.0|rent
/Date(1655424000000+0000)/|Unit C|1000.0|dues
/Date(1655424000000+0000)/|Unit C|6274.0|elect
/Date(1656806400000+0000)/|Unit E|9398.95|elect
/Date(1656806400000+0000)/|Unit E|1449.0|water
/Date(1656806400000+0000)/|Unit F|1518.0|water
/Date(1656806400000+0000)/|Unit C|1380.0|water
/Date(1656806400000+0000)/|Unit C|5749.0|elect.
/Date(1657497600000+0000)/|Unit D|15729.0|rent
/Date(1657497600000+0000)/|Unit D|1104.0|water
/Date(1657497600000+0000)/|Unit D|1000.0|dues
/Date(1657497600000+0000)/|Unit D|4858.0|elect
/Date(1657843200000+0000)/|Unit F|3029.0|elect
/Date(1657843200000+0000)/|Unit F|19000.0|rent
/Date(1657843200000+0000)/|Unit F|1000.0|dues
/Date(1657843200000+0000)/|Unit F|2139.0|water
/Date(1657843200000+0000)/|Unit B|19000.0|rent
/Date(1657843200000+0000)/|Unit B|1000.0|dues
/Date(1657843200000+0000)/|Unit E|1000.0|dues
/Date(1657843200000+0000)/|Unit E|15729.0|rent
/Date(1657843200000+0000)/|Unit B|125.0|elect
/Date(1657843200000+0000)/|Unit B|487.0|elect
/Date(1658448000000+0000)/|Unit E|9991.0|elect
/Date(1658361600000+0000)/|Unit E|1518.0|water
/Date(1658793600000+0000)/|Unit C|1518.0|water
/Date(1659657600000+0000)/|Unit D|1380.0|water
/Date(1659657600000+0000)/|Unit D|1000.0|dues
/Date(1659657600000+0000)/|Unit D|4132.0|elect
/Date(1659657600000+0000)/|Unit D|15729.0|rent
/Date(1659657600000+0000)/|Unit E|1000.0|dues
/Date(1659657600000+0000)/|Unit E|15729.0|rent
/Date(1659657600000+0000)/|materials unit G|7000.0|new renter
/Date(1660176000000+0000)/|Unit F|19000.0|rent
/Date(1660176000000+0000)/|Unit F|2001.0|water
/Date(1660176000000+0000)/|Unit F|1000.0|dues
/Date(1660176000000+0000)/|Unit B|3507.0|elect
/Date(1660176000000+0000)/|Unit B|1000.0|dues
/Date(1660176000000+0000)/|Unit B|19000.0|rent
/Date(1660176000000+0000)/|Unit F|2513.0|elect
/Date(1660348800000+0000)/|Unit E|8813.0|elect
/Date(1660348800000+0000)/|Unit E|1449.0|water
/Date(1660608000000+0000)/|Unit B|1449.0|water
/Date(1662249600000+0000)/|Unit C|1587.0|water
/Date(1662249600000+0000)/|Unit C|5596.0|elect
/Date(1662249600000+0000)/|Unit C|4995.0|elect
/Date(1662249600000+0000)/|Unit D|15729.0|rent
/Date(1662249600000+0000)/|Unit D|1000.0|dues
/Date(1662249600000+0000)/|Unit D|3453.0|elect
/Date(1662249600000+0000)/|Unit D|828.0|water
/Date(1662249600000+0000)/|Unit C|1587.0|water
/Date(1662249600000+0000)/|Unit G|500.0|dues
/Date(1662249600000+0000)/|Unit G|3000.0|rent
/Date(1663027200000+0000)/|Unit E|1000.0|dues
/Date(1663027200000+0000)/|Unit E|15729.0|rent
/Date(1663027200000+0000)/|Unit F|19000.0|rent
/Date(1663027200000+0000)/|Unit F|1000.0|dues
/Date(1663027200000+0000)/|Unit E|1656.0|water
/Date(1663027200000+0000)/|Unit F|2001.0|water
/Date(1663027200000+0000)/|Unit E|7880.0|elect
/Date(1663027200000+0000)/|Unit F|2153.0|elect
/Date(1663545600000+0000)/|Unit B|19000.0|rent
/Date(1663545600000+0000)/|Unit B|1000.0|dues
/Date(1663545600000+0000)/|Unit B|1449.0|water
/Date(1663545600000+0000)/|Unit B|4076.0|elect
/Date(1665187200000+0000)/|Unit D|15729.0|rent
/Date(1665187200000+0000)/|Unit D|1000.0|dues
/Date(1665187200000+0000)/|Unit D|3861.0|elect.
/Date(1665273600000+0000)/|Unit E|1000.0|dues
/Date(1665273600000+0000)/|Unit E|15729.0|rent
/Date(1665273600000+0000)/|Unit G|3000.0|rent
/Date(1665273600000+0000)/|Unit G|500.0|dues
/Date(1665273600000+0000)/|Unit G|83.0|elect
/Date(1665619200000+0000)/|Unit B|19000.0|rent
/Date(1665619200000+0000)/|Unit F|19000.0|rent
/Date(1665619200000+0000)/|Unit B|1000.0|dues
/Date(1665619200000+0000)/|Unit F|1000.0|dues
/Date(1665619200000+0000)/|Unit F|2328.0|elect
/Date(1665619200000+0000)/|Unit F|1656.0|water
/Date(1665878400000+0000)/|Unit E|8767.0|elect
/Date(1666656000000+0000)/|Unit B|4858.0|elect
/Date(1666656000000+0000)/|Unit B|1173.0|water
/Date(1666656000000+0000)/|Unit E|1104.0|water
/Date(1666656000000+0000)/|Unit D|828.0|water
/Date(1666656000000+0000)/|Unit G|69.0|wate
/Date(1667433600000+0000)/|Unit C|2197.0|elect
/Date(1667433600000+0000)/|Unit G|3000.0|rent
/Date(1667433600000+0000)/|Unit G|500.0|dues
/Date(1667433600000+0000)/|Unit D|15729.0|rent
/Date(1667433600000+0000)/|Unit D|828.0|water
/Date(1667433600000+0000)/|Unit D|1000.0|dues
/Date(1667433600000+0000)/|Unit G|69.0|water
/Date(1667433600000+0000)/|Unit G|78.0|elect
/Date(1667433600000+0000)/|Unit D|2670.0|elect.
/Date(1667952000000+0000)/|Unit C|15729.0|rent
/Date(1667952000000+0000)/|Unit C|1000.0|dues
/Date(1668124800000+0000)/|Unit B|19000.0|rent
/Date(1668124800000+0000)/|Unit B|1000.0|dues
/Date(1668124800000+0000)/|Unit C|5969.0|elect.
/Date(1668124800000+0000)/|Unit C|414.0|water
/Date(1668124800000+0000)/|Unit E|1104.0|water
/Date(1668124800000+0000)/|Unit E|2288.0|elect.
/Date(1668124800000+0000)/|Unit B|4790.0|elect
/Date(1668124800000+0000)/|Unit B|1173.0|water
/Date(1668211200000+0000)/|Unit F|19000.0|rent
/Date(1668211200000+0000)/|Unit F|1000.0|dues
/Date(1668211200000+0000)/|Unit F|2333.0|elect
/Date(1668211200000+0000)/|Unit F|1656.0|water
/Date(1670198400000+0000)/|Unit G|500.0|dues
/Date(1670198400000+0000)/|Unit G|3000.0|3000
/Date(1670198400000+0000)/|Unit G|90.0|elect
/Date(1670198400000+0000)/|Unit D|966.0|water
/Date(1670198400000+0000)/|Unit D|2587.0|elect
/Date(1670198400000+0000)/|Unit D|15729.0|rent
/Date(1670198400000+0000)/|Unit D|1000.0|dues
/Date(1670198400000+0000)/|Unit G|138.0|water
/Date(1670803200000+0000)/|Unit C|15729.0|rent
/Date(1670803200000+0000)/|Unit C|1000.0|dues
/Date(1670803200000+0000)/|Unit C|1794.0|water
/Date(1670803200000+0000)/|Unit C|8768.0|elect
/Date(1671062400000+0000)/|Unit B|4090.0|elect.
/Date(1671062400000+0000)/|Unit B|19000.0|rent
/Date(1671062400000+0000)/|Unit B|1000.0|dues
/Date(1671062400000+0000)/|Unit B|1380.0|water
/Date(1671494400000+0000)/|Unit F|19000.0|rent
/Date(1671494400000+0000)/|Unit F|1000.0|dues
/Date(1671494400000+0000)/|Unit F|1725.0|water
/Date(1671494400000+0000)/|Unit F|2587.0|elect
/Date(1673049600000+0000)/|Unit C|1000.0|dues
/Date(1673049600000+0000)/|Unit C|16500.0|rent
/Date(1673568000000+0000)/|Unit D|897.0|water
/Date(1673568000000+0000)/|Unit D|1000.0|dues
/Date(1673568000000+0000)/|Unit C|1518.0|water
/Date(1673568000000+0000)/|Unit B|4403.0|elect.
/Date(1673568000000+0000)/|Unit D|2614.0|elect.
/Date(1673568000000+0000)/|Unit G|3000.0|rent
/Date(1673568000000+0000)/|Unit G|500.0|dues
/Date(1673568000000+0000)/|Unit G|69.0|water
/Date(1673568000000+0000)/|Unit G|69.0|elect
/Date(1673568000000+0000)/|Unit B|1104.0|water
/Date(1673568000000+0000)/|Unit B|1000.0|dues
/Date(1673568000000+0000)/|Unit D|16500.0|rent
/Date(1673568000000+0000)/|Unit B|19000.0|rent
/Date(1674086400000+0000)/|Unit F|1000.0|dues
/Date(1674086400000+0000)/|Unit F|1518.0|water
/Date(1674086400000+0000)/|Unit F|1998.0|elect
/Date(1674086400000+0000)/|Unit F|19000.0|rent
/Date(1676419200000+0000)/|Unit D|1035.0|water
/Date(1676419200000+0000)/|Unit B|19000.0|rent
/Date(1676419200000+0000)/|Unit D|16500.0|rent
/Date(1676419200000+0000)/|Unit C|16500.0|rent
/Date(1676419200000+0000)/|Unit F|19000.0|rent
/Date(1676419200000+0000)/|Unit B|1000.0|dues
/Date(1676419200000+0000)/|Unit C|1000.0|dues
/Date(1676419200000+0000)/|Unit D|1000.0|dues
/Date(1676419200000+0000)/|Unit F|1000.0|dues
/Date(1676419200000+0000)/|Unit C|1518.0|water
/Date(1676419200000+0000)/|Unit C|7468.0|elect.
/Date(1676419200000+0000)/|Unit D|2603.0|elect.
/Date(1677110400000+0000)/|Unit B|1311.0|water
/Date(1677110400000+0000)/|Unit B|3910.0|elect
/Date(1677110400000+0000)/|Unit G|3000.0|rent
/Date(1677110400000+0000)/|Unit G|500.0|dues
/Date(1678147200000+0000)/|Unit C|16500.0|rent
/Date(1678147200000+0000)/|Unit C|1000.0|dues
/Date(1678492800000+0000)/|Unit F|1311.0|water
/Date(1678492800000+0000)/|Unit D|16500.0|rent
/Date(1678492800000+0000)/|Unit D|1000.0|dues
/Date(1678492800000+0000)/|Unit D|2736.0|elect
/Date(1678752000000+0000)/|Unit D|966.0|water
/Date(1678492800000+0000)/|Unit G|51.0|elect
/Date(1678492800000+0000)/|Unit G|69.0|water
/Date(1678492800000+0000)/|Unit F|1802.0|elect.
/Date(1678492800000+0000)/|Unit G|3000.0|rent
/Date(1678492800000+0000)/|Unit G|500.0|dues
/Date(1678492800000+0000)/|Unit G|138.0|water
/Date(1678492800000+0000)/|Unit G|85.0|elect
/Date(1678492800000+0000)/|Unit F|19000.0|rent
/Date(1678492800000+0000)/|Unit F|1000.0|dues
/Date(1678665600000+0000)/|Unit C|8621.0|elect
/Date(1678665600000+0000)/|Unit C|1863.0|water
/Date(1678665600000+0000)/|Unit B|19000.0|rent
/Date(1678665600000+0000)/|Unit B|1000.0|dues
/Date(1678665600000+0000)/|Unit B|1311.0|water
/Date(1678665600000+0000)/|Unit B|4158.0|elect
/Date(1680480000000+0000)/|Unit B|1311.0|water
/Date(1680480000000+0000)/|Unit B|3979.0|elect
/Date(1680480000000+0000)/|materials unit E|60000.0|RENTAL
/Date(1680825600000+0000)/|Unit F|1656.0|water
/Date(1680825600000+0000)/|Unit F|2675.0|elect.
/Date(1680825600000+0000)/|Unit C|16500.0|rent
/Date(1680825600000+0000)/|Unit C|1000.0|dues
/Date(1680825600000+0000)/|Unit D|1005.0|water
/Date(1680825600000+0000)/|Unit D|1000.0|dues
/Date(1680825600000+0000)/|Unit D|2626.0|elect.
/Date(1680825600000+0000)/|Unit D|16500.0|rent
/Date(1680825600000+0000)/|Unit G|80.4|elect
/Date(1680825600000+0000)/|Unit G|71.84|water
/Date(1680825600000+0000)/|Unit G|500.0|dues
/Date(1680825600000+0000)/|Unit G|3000.0|rent
/Date(1681171200000+0000)/|Unit B|1000.0|dues
/Date(1681171200000+0000)/|Unit B|19000.0|rent
/Date(1681171200000+0000)/|Home|20000.0|Judith
/Date(1681603200000+0000)/|Unit F|19000.0|rent
/Date(1681603200000+0000)/|Unit F|1000.0|dues
/Date(1681603200000+0000)/|Unit C|1652.0|water
/Date(1681603200000+0000)/|Unit C|8602.0|elect.
/Date(1682380800000+0000)/|Unit A|60000.0|new tenant
/Date(1683849600000+0000)/|Unit B|5197.0|elect.
/Date(1683849600000+0000)/|Unit B|19000.0|rent
/Date(1683849600000+0000)/|Unit B|1000.0|dues
/Date(1683849600000+0000)/|Unit C|1000.0|dues
/Date(1683849600000+0000)/|Unit C|16500.0|rent
/Date(1683849600000+0000)/|Unit D|1000.0|dues
/Date(1683849600000+0000)/|Unit D|16500.0|rent
/Date(1683849600000+0000)/|Unit D|921.0|water
/Date(1683849600000+0000)/|Unit D|3817.0|elect.
/Date(1684022400000+0000)/|Unit C|10073.0|elect
/Date(1684022400000+0000)/|Unit C|1688.0|water
/Date(1684281600000+0000)/|Unit F|1796.0|water
/Date(1684281600000+0000)/|Unit G|500.0|500
/Date(1684281600000+0000)/|Unit G|153.0|water
/Date(1684281600000+0000)/|Unit G|80.37|elect
/Date(1684281600000+0000)/|Unit G|3000.0|rent
/Date(1684281600000+0000)/|Unit F|2881.0|elect
/Date(1684281600000+0000)/|Unit F|19000.0|rent
/Date(1684281600000+0000)/|Unit F|1000.0|dues
/Date(1684713600000+0000)/|Unit E|5853.0|elect.
/Date(1684713600000+0000)/|Unit B|1381.0|water
/Date(1684886400000+0000)/|Unit E|19000.0|rent
/Date(1684886400000+0000)/|Unit E|760.0|water
/Date(1684886400000+0000)/|Unit E|1000.0|dues
/Date(1685404800000+0000)/|Unit A|614.0|water
/Date(1685404800000+0000)/|Unit A|1255.0|elect
/Date(1686182400000+0000)/|Unit C|16500.0|rent
/Date(1686182400000+0000)/|Unit C|1000.0|dues
/Date(1686182400000+0000)/|Unit D|1000.0|dues
/Date(1686182400000+0000)/|Unit D|16500.0|rent
/Date(1686182400000+0000)/|Unit D|3573.0|elect
/Date(1686182400000+0000)/|Unit D|921.0|water
/Date(1686268800000+0000)/|Unit F|1842.0|water/late
/Date(1686268800000+0000)/|Unit F|3563.0|elect/late
/Date(1686268800000+0000)/|Unit C|7253.0|elect
/Date(1686268800000+0000)/|Unit C|1688.0|water
/Date(1686528000000+0000)/|Unit B|19000.0|rent
/Date(1686528000000+0000)/|Unit B|1000.0|dues
/Date(1686787200000+0000)/|Unit G|75.0|elect
/Date(1686787200000+0000)/|Unit G|153.0|water
/Date(1686787200000+0000)/|Unit G|500.0|dues
/Date(1686787200000+0000)/|Unit G|3000.0|rent
/Date(1686787200000+0000)/|Unit F|1000.0|dues
/Date(1686787200000+0000)/|Unit F|19000.0|rent
/Date(1686787200000+0000)/|Unit B|4180.0|elect
/Date(1687824000000+0000)/|Unit E|5735.0|elect
/Date(1687824000000+0000)/|Unit E|760.0|water
/Date(1687824000000+0000)/|Unit E|19000.0|rent
